"ANO";"MES";"UF";"TIPO_PASSAPORTE";QTD
"2014";"05";"AP";"PASSAPORTE DE EMERGÊNCIA - NÃO ICAO";10
"2014";"05";"BA";"PASSAPORTE COMUM - ICAO";6253
"2014";"05";"BA";"PASSAPORTE DE EMERGÊNCIA - NÃO ICAO";46
"2014";"05";"CE";"LAISSEZ-PASSER - ICAO";2
"2014";"05";"CE";"PASSAPORTE COMUM - ICAO";4641
"2014";"05";"CE";"PASSAPORTE DE EMERGÊNCIA - NÃO ICAO";22
"2014";"05";"CE";"PASSAPORTE PARA ESTRANGEIRO - ICAO";1
"2014";"05";"DF";"PASSAPORTE COMUM - ICAO";8989
"2014";"05";"DF";"PASSAPORTE DE EMERGÊNCIA - NÃO ICAO";79
"2014";"05";"ES";"PASSAPORTE COMUM - ICAO";3882
"2014";"05";"ES";"PASSAPORTE DE EMERGÊNCIA - NÃO ICAO";10
"2014";"05";"GO";"LAISSEZ-PASSER - ICAO";2
"2014";"05";"GO";"PASSAPORTE COMUM - ICAO";5288
"2014";"05";"GO";"PASSAPORTE DE EMERGÊNCIA - NÃO ICAO";24
"2014";"05";"MA";"PASSAPORTE COMUM - ICAO";1521
"2014";"05";"MA";"PASSAPORTE DE EMERGÊNCIA - NÃO ICAO";7
"2014";"05";"MG";"PASSAPORTE COMUM - ICAO";16384
"2014";"05";"MG";"PASSAPORTE DE EMERGÊNCIA - NÃO ICAO";90
"2014";"05";"MS";"LAISSEZ-PASSER - ICAO";1
"2014";"05";"MS";"PASSAPORTE COMUM - ICAO";1712
"2014";"05";"MS";"PASSAPORTE DE EMERGÊNCIA - NÃO ICAO";9
"2014";"05";"MT";"PASSAPORTE COMUM - ICAO";2260
"2014";"05";"MT";"PASSAPORTE DE EMERGÊNCIA - NÃO ICAO";11
"2014";"05";"MT";"PASSAPORTE PARA ESTRANGEIRO - ICAO";4
"2014";"05";"PA";"PASSAPORTE COMUM - ICAO";3167
"2014";"05";"PA";"PASSAPORTE DE EMERGÊNCIA - NÃO ICAO";29
"2014";"05";"PB";"PASSAPORTE COMUM - ICAO";1716
"2014";"05";"PB";"PASSAPORTE DE EMERGÊNCIA - NÃO ICAO";8
"2014";"05";"PE";"PASSAPORTE COMUM - ICAO";5240
"2014";"05";"PE";"PASSAPORTE DE EMERGÊNCIA - NÃO ICAO";32
"2014";"05";"PI";"PASSAPORTE COMUM - ICAO";813
"2014";"05";"PI";"PASSAPORTE DE EMERGÊNCIA - NÃO ICAO";3
"2014";"05";"PR";"LAISSEZ-PASSER - ICAO";3
"2014";"05";"PR";"PASSAPORTE COMUM - ICAO";12495
"2014";"05";"PR";"PASSAPORTE DE EMERGÊNCIA - NÃO ICAO";111
"2014";"05";"PR";"PASSAPORTE PARA ESTRANGEIRO - ICAO";1
"2014";"05";"RJ";"PASSAPORTE COMUM - ICAO";24924
"2014";"05";"RJ";"PASSAPORTE DE EMERGÊNCIA - NÃO ICAO";44
"2014";"05";"RJ";"PASSAPORTE PARA ESTRANGEIRO - ICAO";3
"2014";"05";"RN";"PASSAPORTE COMUM - ICAO";1872
"2014";"05";"RN";"PASSAPORTE DE EMERGÊNCIA - NÃO ICAO";10
"2014";"05";"RO";"PASSAPORTE COMUM - ICAO";1137
"2014";"05";"RO";"PASSAPORTE DE EMERGÊNCIA - NÃO ICAO";1
"2014";"05";"RR";"PASSAPORTE COMUM - ICAO";552
"2014";"05";"RS";"LAISSEZ-PASSER - ICAO";4
"2014";"05";"RS";"PASSAPORTE COMUM - ICAO";11793
"2014";"05";"RS";"PASSAPORTE DE EMERGÊNCIA - NÃO ICAO";123
"2014";"05";"RS";"PASSAPORTE PARA ESTRANGEIRO - ICAO";4
"2014";"05";"SC";"PASSAPORTE COMUM - ICAO";9487
"2014";"05";"SC";"PASSAPORTE DE EMERGÊNCIA - NÃO ICAO";55
"2014";"05";"SE";"PASSAPORTE COMUM - ICAO";1147
"2014";"05";"SE";"PASSAPORTE DE EMERGÊNCIA - NÃO ICAO";1
"2014";"05";"SP";"LAISSEZ-PASSER - ICAO";31
"2014";"05";"SP";"PASSAPORTE COMUM - ICAO";71120
"2014";"05";"SP";"PASSAPORTE DE EMERGÊNCIA - NÃO ICAO";491
"2014";"05";"SP";"PASSAPORTE PARA ESTRANGEIRO - ICAO";23
"2014";"05";"TO";"PASSAPORTE COMUM - ICAO";586
"2014";"05";"TO";"PASSAPORTE DE EMERGÊNCIA - NÃO ICAO";3
"2014";"06";"AC";"PASSAPORTE COMUM - ICAO";234
"2014";"06";"AC";"PASSAPORTE DE EMERGÊNCIA - NÃO ICAO";12
"2014";"06";"AL";"PASSAPORTE COMUM - ICAO";851
"2014";"06";"AL";"PASSAPORTE DE EMERGÊNCIA - NÃO ICAO";14
"2014";"06";"AM";"PASSAPORTE COMUM - ICAO";2641
"2014";"06";"AM";"PASSAPORTE DE EMERGÊNCIA - NÃO ICAO";55
"2014";"06";"AP";"PASSAPORTE COMUM - ICAO";465
"2014";"06";"AP";"PASSAPORTE DE EMERGÊNCIA - NÃO ICAO";9
"2014";"06";"BA";"LAISSEZ-PASSER - ICAO";1
"2014";"06";"BA";"PASSAPORTE COMUM - ICAO";4164
"2014";"06";"BA";"PASSAPORTE DE EMERGÊNCIA - NÃO ICAO";136
"2014";"06";"CE";"PASSAPORTE COMUM - ICAO";3107
"2014";"06";"CE";"PASSAPORTE DE EMERGÊNCIA - NÃO ICAO";47
"2014";"06";"CE";"PASSAPORTE PARA ESTRANGEIRO - ICAO";1
"2014";"06";"DF";"PASSAPORTE COMUM - ICAO";5489
"2014";"06";"DF";"PASSAPORTE DE EMERGÊNCIA - NÃO ICAO";140
"2014";"06";"ES";"PASSAPORTE COMUM - ICAO";3006
"2014";"06";"ES";"PASSAPORTE DE EMERGÊNCIA - NÃO ICAO";28
"2014";"06";"GO";"LAISSEZ-PASSER - ICAO";2
"2014";"06";"GO";"PASSAPORTE COMUM - ICAO";4339
"2014";"06";"GO";"PASSAPORTE DE EMERGÊNCIA - NÃO ICAO";39
"2014";"06";"MA";"PASSAPORTE COMUM - ICAO";1147
"2014";"06";"MA";"PASSAPORTE DE EMERGÊNCIA - NÃO ICAO";21
"2014";"06";"MG";"LAISSEZ-PASSER - ICAO";2
"2014";"06";"MG";"PASSAPORTE COMUM - ICAO";13003
"2014";"06";"MG";"PASSAPORTE DE EMERGÊNCIA - NÃO ICAO";207
"2014";"06";"MG";"PASSAPORTE PARA ESTRANGEIRO - ICAO";1
"2014";"06";"MS";"PASSAPORTE COMUM - ICAO";1312
"2014";"06";"MS";"PASSAPORTE DE EMERGÊNCIA - NÃO ICAO";20
"2014";"06";"MT";"PASSAPORTE COMUM - ICAO";1555
"2014";"06";"MT";"PASSAPORTE DE EMERGÊNCIA - NÃO ICAO";27
"2014";"06";"MT";"PASSAPORTE PARA ESTRANGEIRO - ICAO";1
"2014";"06";"PA";"PASSAPORTE COMUM - ICAO";2377
"2014";"06";"PA";"PASSAPORTE DE EMERGÊNCIA - NÃO ICAO";69
"2014";"06";"PB";"PASSAPORTE COMUM - ICAO";1296
"2014";"06";"PB";"PASSAPORTE DE EMERGÊNCIA - NÃO ICAO";19
"2014";"06";"PE";"PASSAPORTE COMUM - ICAO";3717
"2014";"06";"PE";"PASSAPORTE DE EMERGÊNCIA - NÃO ICAO";80
"2014";"06";"PI";"PASSAPORTE COMUM - ICAO";683
"2014";"06";"PI";"PASSAPORTE DE EMERGÊNCIA - NÃO ICAO";4
"2014";"06";"PR";"LAISSEZ-PASSER - ICAO";2
"2014";"06";"PR";"PASSAPORTE COMUM - ICAO";9350
"2014";"06";"PR";"PASSAPORTE DE EMERGÊNCIA - NÃO ICAO";312
"2014";"06";"PR";"PASSAPORTE PARA ESTRANGEIRO - ICAO";1
"2014";"06";"RJ";"PASSAPORTE COMUM - ICAO";20188
"2014";"06";"RJ";"PASSAPORTE DE EMERGÊNCIA - NÃO ICAO";93
"2014";"06";"RJ";"PASSAPORTE PARA ESTRANGEIRO - ICAO";4
"2014";"06";"RN";"PASSAPORTE COMUM - ICAO";1495
"2014";"06";"RN";"PASSAPORTE DE EMERGÊNCIA - NÃO ICAO";38
"2014";"06";"RO";"PASSAPORTE COMUM - ICAO";759
"2014";"06";"RO";"PASSAPORTE DE EMERGÊNCIA - NÃO ICAO";1
"2014";"06";"RR";"PASSAPORTE COMUM - ICAO";273
"2014";"06";"RR";"PASSAPORTE DE EMERGÊNCIA - NÃO ICAO";1
"2014";"06";"RS";"PASSAPORTE COMUM - ICAO";8910
"2014";"06";"RS";"PASSAPORTE DE EMERGÊNCIA - NÃO ICAO";196
"2014";"06";"RS";"PASSAPORTE PARA ESTRANGEIRO - ICAO";2
"2014";"06";"SC";"PASSAPORTE COMUM - ICAO";6765
"2014";"06";"SC";"PASSAPORTE DE EMERGÊNCIA - NÃO ICAO";67
"2014";"06";"SE";"PASSAPORTE COMUM - ICAO";754
"2014";"06";"SE";"PASSAPORTE DE EMERGÊNCIA - NÃO ICAO";7
"2014";"06";"SP";"LAISSEZ-PASSER - ICAO";8
"2014";"06";"SP";"PASSAPORTE COMUM - ICAO";55869
"2014";"06";"SP";"PASSAPORTE DE EMERGÊNCIA - NÃO ICAO";838
"2014";"06";"SP";"PASSAPORTE PARA ESTRANGEIRO - ICAO";10
"2014";"06";"TO";"PASSAPORTE COMUM - ICAO";583
"2014";"06";"TO";"PASSAPORTE DE EMERGÊNCIA - NÃO ICAO";2
"2014";"07";"AC";"PASSAPORTE COMUM - ICAO";363
"2014";"07";"AC";"PASSAPORTE DE EMERGÊNCIA - NÃO ICAO";6
"2014";"07";"AL";"PASSAPORTE COMUM - ICAO";1226
"2014";"07";"AL";"PASSAPORTE DE EMERGÊNCIA - NÃO ICAO";11
"2014";"07";"AM";"LAISSEZ-PASSER - ICAO";1
"2014";"07";"AM";"PASSAPORTE COMUM - ICAO";3466
"2014";"07";"AM";"PASSAPORTE DE EMERGÊNCIA - NÃO ICAO";23
"2014";"07";"AP";"PASSAPORTE COMUM - ICAO";559
"2014";"07";"AP";"PASSAPORTE DE EMERGÊNCIA - NÃO ICAO";5
"2014";"07";"BA";"PASSAPORTE COMUM - ICAO";6451
"2014";"07";"BA";"PASSAPORTE DE EMERGÊNCIA - NÃO ICAO";51
"2014";"07";"CE";"PASSAPORTE COMUM - ICAO";4073
"2014";"07";"CE";"PASSAPORTE DE EMERGÊNCIA - NÃO ICAO";6
"2014";"07";"DF";"PASSAPORTE COMUM - ICAO";7513
"2014";"07";"DF";"PASSAPORTE DE EMERGÊNCIA - NÃO ICAO";105
"2014";"07";"ES";"PASSAPORTE COMUM - ICAO";3768
"2014";"07";"ES";"PASSAPORTE DE EMERGÊNCIA - NÃO ICAO";1
"2014";"07";"GO";"PASSAPORTE COMUM - ICAO";5610
"2014";"07";"GO";"PASSAPORTE DE EMERGÊNCIA - NÃO ICAO";18
"2014";"07";"MA";"PASSAPORTE COMUM - ICAO";1429
"2014";"07";"MA";"PASSAPORTE DE EMERGÊNCIA - NÃO ICAO";13
"2014";"07";"MG";"LAISSEZ-PASSER - ICAO";1
"2014";"07";"MG";"PASSAPORTE COMUM - ICAO";16608
"2014";"07";"MG";"PASSAPORTE DE EMERGÊNCIA - NÃO ICAO";42
"2014";"07";"MS";"PASSAPORTE COMUM - ICAO";1770
"2014";"07";"MT";"PASSAPORTE COMUM - ICAO";2292
"2014";"07";"MT";"PASSAPORTE DE EMERGÊNCIA - NÃO ICAO";6
"2014";"07";"MT";"PASSAPORTE PARA ESTRANGEIRO - ICAO";2
"2014";"07";"PA";"PASSAPORTE COMUM - ICAO";2902
"2014";"07";"PA";"PASSAPORTE DE EMERGÊNCIA - NÃO ICAO";32
"2014";"07";"PB";"PASSAPORTE COMUM - ICAO";1727
"2014";"07";"PB";"PASSAPORTE DE EMERGÊNCIA - NÃO ICAO";19
"2014";"07";"PE";"PASSAPORTE COMUM - ICAO";4878
"2014";"07";"PE";"PASSAPORTE DE EMERGÊNCIA - NÃO ICAO";32
"2014";"07";"PI";"PASSAPORTE COMUM - ICAO";815
"2014";"07";"PI";"PASSAPORTE DE EMERGÊNCIA - NÃO ICAO";3
"2014";"07";"PR";"LAISSEZ-PASSER - ICAO";5
"2014";"07";"PR";"PASSAPORTE COMUM - ICAO";12655
"2014";"07";"PR";"PASSAPORTE DE EMERGÊNCIA - NÃO ICAO";135
"2014";"07";"PR";"PASSAPORTE PARA ESTRANGEIRO - ICAO";1
"2014";"07";"RJ";"PASSAPORTE COMUM - ICAO";24377
"2014";"07";"RJ";"PASSAPORTE DE EMERGÊNCIA - NÃO ICAO";7
"2014";"07";"RJ";"PASSAPORTE PARA ESTRANGEIRO - ICAO";7
"2014";"07";"RN";"PASSAPORTE COMUM - ICAO";2157
"2014";"07";"RN";"PASSAPORTE DE EMERGÊNCIA - NÃO ICAO";5
"2014";"07";"RO";"PASSAPORTE COMUM - ICAO";1223
"2014";"07";"RO";"PASSAPORTE DE EMERGÊNCIA - NÃO ICAO";1
"2014";"07";"RR";"PASSAPORTE COMUM - ICAO";437
"2014";"07";"RS";"PASSAPORTE COMUM - ICAO";11629
"2014";"07";"RS";"PASSAPORTE DE EMERGÊNCIA - NÃO ICAO";112
"2014";"07";"RS";"PASSAPORTE PARA ESTRANGEIRO - ICAO";1
"2014";"07";"SC";"PASSAPORTE COMUM - ICAO";9239
"2014";"07";"SC";"PASSAPORTE DE EMERGÊNCIA - NÃO ICAO";33
"2014";"07";"SE";"PASSAPORTE COMUM - ICAO";897
"2014";"07";"SE";"PASSAPORTE DE EMERGÊNCIA - NÃO ICAO";2
"2014";"07";"SP";"LAISSEZ-PASSER - ICAO";2
"2014";"07";"SP";"PASSAPORTE COMUM - ICAO";70045
"2014";"07";"SP";"PASSAPORTE DE EMERGÊNCIA - NÃO ICAO";387
"2014";"07";"SP";"PASSAPORTE PARA ESTRANGEIRO - ICAO";12
"2014";"07";"TO";"PASSAPORTE COMUM - ICAO";606
"2014";"07";"TO";"PASSAPORTE DE EMERGÊNCIA - NÃO ICAO";6
"2014";"08";"AC";"PASSAPORTE COMUM - ICAO";236
"2014";"08";"AC";"PASSAPORTE DE EMERGÊNCIA - NÃO ICAO";1
"2014";"08";"AC";"PASSAPORTE PARA ESTRANGEIRO - ICAO";1
"2014";"08";"AL";"PASSAPORTE COMUM - ICAO";1098
"2014";"08";"AL";"PASSAPORTE DE EMERGÊNCIA - NÃO ICAO";6
"2014";"08";"AM";"PASSAPORTE COMUM - ICAO";3012
"2014";"08";"AM";"PASSAPORTE DE EMERGÊNCIA - NÃO ICAO";14
"2014";"08";"AP";"PASSAPORTE COMUM - ICAO";392
"2014";"08";"AP";"PASSAPORTE DE EMERGÊNCIA - NÃO ICAO";1
"2014";"08";"BA";"PASSAPORTE COMUM - ICAO";6461
"2014";"08";"BA";"PASSAPORTE DE EMERGÊNCIA - NÃO ICAO";22
"2014";"08";"CE";"PASSAPORTE COMUM - ICAO";3715
"2014";"08";"CE";"PASSAPORTE DE EMERGÊNCIA - NÃO ICAO";10
"2014";"08";"DF";"PASSAPORTE COMUM - ICAO";9088
"2014";"08";"DF";"PASSAPORTE DE EMERGÊNCIA - NÃO ICAO";57
"2014";"08";"ES";"PASSAPORTE COMUM - ICAO";5091
"2014";"08";"ES";"PASSAPORTE DE EMERGÊNCIA - NÃO ICAO";11
"2014";"08";"GO";"LAISSEZ-PASSER - ICAO";3
"2014";"08";"GO";"PASSAPORTE COMUM - ICAO";5540
"2014";"08";"GO";"PASSAPORTE DE EMERGÊNCIA - NÃO ICAO";8
"2014";"08";"MA";"PASSAPORTE COMUM - ICAO";1359
"2014";"08";"MA";"PASSAPORTE DE EMERGÊNCIA - NÃO ICAO";10
"2014";"08";"MG";"PASSAPORTE COMUM - ICAO";16852
"2014";"08";"MG";"PASSAPORTE DE EMERGÊNCIA - NÃO ICAO";43
"2014";"08";"MS";"LAISSEZ-PASSER - ICAO";2
"2014";"08";"MS";"PASSAPORTE COMUM - ICAO";2029
"2014";"08";"MS";"PASSAPORTE DE EMERGÊNCIA - NÃO ICAO";1
"2014";"08";"MS";"PASSAPORTE PARA ESTRANGEIRO - ICAO";2
"2014";"08";"MT";"PASSAPORTE COMUM - ICAO";2064
"2014";"08";"MT";"PASSAPORTE DE EMERGÊNCIA - NÃO ICAO";4
"2014";"08";"PA";"PASSAPORTE COMUM - ICAO";2582
"2014";"08";"PA";"PASSAPORTE DE EMERGÊNCIA - NÃO ICAO";17
"2014";"08";"PB";"PASSAPORTE COMUM - ICAO";1440
"2014";"08";"PB";"PASSAPORTE DE EMERGÊNCIA - NÃO ICAO";5
"2014";"08";"PE";"PASSAPORTE COMUM - ICAO";4827
"2014";"08";"PE";"PASSAPORTE DE EMERGÊNCIA - NÃO ICAO";6
"2014";"08";"PI";"PASSAPORTE COMUM - ICAO";739
"2014";"08";"PI";"PASSAPORTE DE EMERGÊNCIA - NÃO ICAO";3
"2014";"08";"PR";"LAISSEZ-PASSER - ICAO";9
"2014";"08";"PR";"PASSAPORTE COMUM - ICAO";12380
"2014";"08";"PR";"PASSAPORTE DE EMERGÊNCIA - NÃO ICAO";103
"2014";"08";"PR";"PASSAPORTE PARA ESTRANGEIRO - ICAO";2
"2014";"08";"RJ";"PASSAPORTE COMUM - ICAO";25499
"2014";"08";"RJ";"PASSAPORTE DE EMERGÊNCIA - NÃO ICAO";14
"2014";"08";"RJ";"PASSAPORTE PARA ESTRANGEIRO - ICAO";3
"2014";"08";"RN";"PASSAPORTE COMUM - ICAO";2032
"2014";"08";"RN";"PASSAPORTE DE EMERGÊNCIA - NÃO ICAO";7
"2014";"08";"RO";"PASSAPORTE COMUM - ICAO";919
"2014";"08";"RR";"PASSAPORTE COMUM - ICAO";515
"2014";"08";"RR";"PASSAPORTE DE EMERGÊNCIA - NÃO ICAO";4
"2014";"08";"RS";"LAISSEZ-PASSER - ICAO";1
"2014";"08";"RS";"PASSAPORTE COMUM - ICAO";11241
"2014";"08";"RS";"PASSAPORTE DE EMERGÊNCIA - NÃO ICAO";104
"2014";"08";"RS";"PASSAPORTE PARA ESTRANGEIRO - ICAO";1
"2014";"08";"SC";"PASSAPORTE COMUM - ICAO";8975
"2014";"08";"SC";"PASSAPORTE DE EMERGÊNCIA - NÃO ICAO";31
"2014";"08";"SE";"PASSAPORTE COMUM - ICAO";1027
"2014";"08";"SE";"PASSAPORTE DE EMERGÊNCIA - NÃO ICAO";3
"2014";"08";"SP";"LAISSEZ-PASSER - ICAO";5
"2014";"08";"SP";"PASSAPORTE COMUM - ICAO";72176
"2014";"08";"SP";"PASSAPORTE DE EMERGÊNCIA - NÃO ICAO";235
"2014";"08";"SP";"PASSAPORTE PARA ESTRANGEIRO - ICAO";4
"2014";"08";"TO";"PASSAPORTE COMUM - ICAO";611
"2014";"08";"TO";"PASSAPORTE DE EMERGÊNCIA - NÃO ICAO";6
"2014";"09";"AC";"PASSAPORTE COMUM - ICAO";251
"2014";"09";"AL";"PASSAPORTE COMUM - ICAO";1138
"2014";"09";"AL";"PASSAPORTE DE EMERGÊNCIA - NÃO ICAO";5
"2014";"09";"AM";"PASSAPORTE COMUM - ICAO";2599
"2014";"09";"AM";"PASSAPORTE DE EMERGÊNCIA - NÃO ICAO";10
"2014";"09";"AP";"PASSAPORTE COMUM - ICAO";392
"2014";"09";"AP";"PASSAPORTE DE EMERGÊNCIA - NÃO ICAO";2
"2014";"09";"BA";"PASSAPORTE COMUM - ICAO";6542
"2014";"09";"BA";"PASSAPORTE DE EMERGÊNCIA - NÃO ICAO";30
"2014";"09";"CE";"PASSAPORTE COMUM - ICAO";4000
"2014";"09";"CE";"PASSAPORTE DE EMERGÊNCIA - NÃO ICAO";5
"2014";"09";"CE";"PASSAPORTE PARA ESTRANGEIRO - ICAO";1
"2014";"09";"DF";"PASSAPORTE COMUM - ICAO";8852
"2014";"09";"DF";"PASSAPORTE DE EMERGÊNCIA - NÃO ICAO";80
"2014";"09";"ES";"PASSAPORTE COMUM - ICAO";6214
"2014";"09";"ES";"PASSAPORTE DE EMERGÊNCIA - NÃO ICAO";10
"2014";"09";"GO";"PASSAPORTE COMUM - ICAO";5517
"2014";"09";"GO";"PASSAPORTE DE EMERGÊNCIA - NÃO ICAO";15
"2014";"09";"MA";"PASSAPORTE COMUM - ICAO";1544
"2014";"09";"MA";"PASSAPORTE DE EMERGÊNCIA - NÃO ICAO";5
"2014";"09";"MG";"PASSAPORTE COMUM - ICAO";17206
"2014";"09";"MG";"PASSAPORTE DE EMERGÊNCIA - NÃO ICAO";30
"2014";"09";"MS";"PASSAPORTE COMUM - ICAO";2264
"2014";"09";"MS";"PASSAPORTE DE EMERGÊNCIA - NÃO ICAO";2
"2014";"09";"MT";"PASSAPORTE COMUM - ICAO";2111
"2014";"09";"MT";"PASSAPORTE DE EMERGÊNCIA - NÃO ICAO";3
"2014";"09";"PA";"PASSAPORTE COMUM - ICAO";2887
"2014";"09";"PA";"PASSAPORTE DE EMERGÊNCIA - NÃO ICAO";15
"2014";"09";"PB";"PASSAPORTE COMUM - ICAO";1529
"2014";"09";"PB";"PASSAPORTE DE EMERGÊNCIA - NÃO ICAO";10
"2014";"09";"PE";"LAISSEZ-PASSER - ICAO";1
"2014";"09";"PE";"PASSAPORTE COMUM - ICAO";4928
"2014";"09";"PE";"PASSAPORTE DE EMERGÊNCIA - NÃO ICAO";12
"2014";"09";"PI";"PASSAPORTE COMUM - ICAO";859
"2014";"09";"PI";"PASSAPORTE DE EMERGÊNCIA - NÃO ICAO";1
"2014";"09";"PR";"LAISSEZ-PASSER - ICAO";4
"2014";"09";"PR";"PASSAPORTE COMUM - ICAO";12568
"2014";"09";"PR";"PASSAPORTE DE EMERGÊNCIA - NÃO ICAO";100
"2014";"09";"PR";"PASSAPORTE PARA ESTRANGEIRO - ICAO";1
"2014";"09";"RJ";"PASSAPORTE COMUM - ICAO";26561
"2014";"09";"RJ";"PASSAPORTE DE EMERGÊNCIA - NÃO ICAO";16
"2014";"09";"RJ";"PASSAPORTE PARA ESTRANGEIRO - ICAO";4
"2014";"09";"RN";"PASSAPORTE COMUM - ICAO";2069
"2014";"09";"RN";"PASSAPORTE DE EMERGÊNCIA - NÃO ICAO";18
"2014";"09";"RO";"PASSAPORTE COMUM - ICAO";1070
"2014";"09";"RR";"PASSAPORTE COMUM - ICAO";602
"2014";"09";"RS";"PASSAPORTE COMUM - ICAO";12360
"2014";"09";"RS";"PASSAPORTE DE EMERGÊNCIA - NÃO ICAO";112
"2014";"09";"SC";"PASSAPORTE COMUM - ICAO";9245
"2014";"09";"SC";"PASSAPORTE DE EMERGÊNCIA - NÃO ICAO";35
"2014";"09";"SC";"PASSAPORTE PARA ESTRANGEIRO - ICAO";1
"2014";"09";"SE";"PASSAPORTE COMUM - ICAO";1030
"2014";"09";"SP";"LAISSEZ-PASSER - ICAO";4
"2014";"09";"SP";"PASSAPORTE COMUM - ICAO";81359
"2014";"09";"SP";"PASSAPORTE DE EMERGÊNCIA - NÃO ICAO";267
"2014";"09";"SP";"PASSAPORTE PARA ESTRANGEIRO - ICAO";17
"2014";"09";"TO";"PASSAPORTE COMUM - ICAO";576
"2014";"09";"TO";"PASSAPORTE DE EMERGÊNCIA - NÃO ICAO";2
"2014";"10";"AC";"PASSAPORTE COMUM - ICAO";291
"2014";"10";"AC";"PASSAPORTE DE EMERGÊNCIA - NÃO ICAO";3
"2014";"10";"AL";"PASSAPORTE COMUM - ICAO";1149
"2014";"10";"AL";"PASSAPORTE DE EMERGÊNCIA - NÃO ICAO";32
"2014";"10";"AM";"PASSAPORTE COMUM - ICAO";2488
"2014";"10";"AM";"PASSAPORTE DE EMERGÊNCIA - NÃO ICAO";31
"2014";"10";"AP";"PASSAPORTE COMUM - ICAO";433
"2014";"10";"AP";"PASSAPORTE DE EMERGÊNCIA - NÃO ICAO";1
"2014";"10";"BA";"PASSAPORTE COMUM - ICAO";6446
"2014";"10";"BA";"PASSAPORTE DE EMERGÊNCIA - NÃO ICAO";30
"2014";"10";"CE";"PASSAPORTE COMUM - ICAO";4419
"2014";"10";"CE";"PASSAPORTE DE EMERGÊNCIA - NÃO ICAO";10
"2014";"10";"DF";"LAISSEZ-PASSER - ICAO";1
"2014";"10";"DF";"PASSAPORTE COMUM - ICAO";8269
"2014";"10";"DF";"PASSAPORTE DE EMERGÊNCIA - NÃO ICAO";63
"2014";"10";"DF";"PASSAPORTE PARA ESTRANGEIRO - ICAO";3
"2014";"10";"ES";"PASSAPORTE COMUM - ICAO";4649
"2014";"10";"ES";"PASSAPORTE DE EMERGÊNCIA - NÃO ICAO";25
"2014";"10";"GO";"PASSAPORTE COMUM - ICAO";5170
"2014";"10";"GO";"PASSAPORTE DE EMERGÊNCIA - NÃO ICAO";24
"2014";"10";"GO";"PASSAPORTE PARA ESTRANGEIRO - ICAO";1
"2014";"10";"MA";"PASSAPORTE COMUM - ICAO";1772
"2014";"10";"MA";"PASSAPORTE DE EMERGÊNCIA - NÃO ICAO";16
"2014";"10";"MG";"LAISSEZ-PASSER - ICAO";1
"2014";"10";"MG";"PASSAPORTE COMUM - ICAO";17193
"2014";"10";"MG";"PASSAPORTE DE EMERGÊNCIA - NÃO ICAO";37
"2014";"10";"MG";"PASSAPORTE PARA ESTRANGEIRO - ICAO";1
"2014";"10";"MS";"PASSAPORTE COMUM - ICAO";2019
"2014";"10";"MS";"PASSAPORTE DE EMERGÊNCIA - NÃO ICAO";8
"2014";"10";"MT";"PASSAPORTE COMUM - ICAO";1977
"2014";"10";"MT";"PASSAPORTE DE EMERGÊNCIA - NÃO ICAO";3
"2014";"10";"PA";"LAISSEZ-PASSER - ICAO";1
"2014";"10";"PA";"PASSAPORTE COMUM - ICAO";2844
"2014";"10";"PA";"PASSAPORTE DE EMERGÊNCIA - NÃO ICAO";23
"2014";"10";"PB";"PASSAPORTE COMUM - ICAO";1609
"2014";"10";"PB";"PASSAPORTE DE EMERGÊNCIA - NÃO ICAO";14
"2014";"10";"PE";"PASSAPORTE COMUM - ICAO";4796
"2014";"10";"PE";"PASSAPORTE DE EMERGÊNCIA - NÃO ICAO";21
"2014";"10";"PI";"PASSAPORTE COMUM - ICAO";798
"2014";"10";"PI";"PASSAPORTE DE EMERGÊNCIA - NÃO ICAO";2
"2014";"10";"PR";"LAISSEZ-PASSER - ICAO";6
"2014";"10";"PR";"PASSAPORTE COMUM - ICAO";13815
"2014";"10";"PR";"PASSAPORTE DE EMERGÊNCIA - NÃO ICAO";131
"2014";"10";"PR";"PASSAPORTE PARA ESTRANGEIRO - ICAO";5
"2014";"10";"RJ";"PASSAPORTE COMUM - ICAO";27497
"2014";"10";"RJ";"PASSAPORTE DE EMERGÊNCIA - NÃO ICAO";6
"2014";"10";"RJ";"PASSAPORTE PARA ESTRANGEIRO - ICAO";2
"2014";"10";"RN";"PASSAPORTE COMUM - ICAO";1954
"2014";"10";"RN";"PASSAPORTE DE EMERGÊNCIA - NÃO ICAO";17
"2014";"10";"RO";"PASSAPORTE COMUM - ICAO";962
"2014";"10";"RO";"PASSAPORTE DE EMERGÊNCIA - NÃO ICAO";5
"2014";"10";"RR";"PASSAPORTE COMUM - ICAO";538
"2014";"10";"RS";"LAISSEZ-PASSER - ICAO";2
"2014";"10";"RS";"PASSAPORTE COMUM - ICAO";11975
"2014";"10";"RS";"PASSAPORTE DE EMERGÊNCIA - NÃO ICAO";113
"2014";"10";"RS";"PASSAPORTE PARA ESTRANGEIRO - ICAO";2
"2014";"10";"SC";"PASSAPORTE COMUM - ICAO";8967
"2014";"10";"SC";"PASSAPORTE DE EMERGÊNCIA - NÃO ICAO";39
"2014";"10";"SE";"PASSAPORTE COMUM - ICAO";1088
"2014";"10";"SP";"LAISSEZ-PASSER - ICAO";7
